pitcher_id,batter_id,on_1b,on_2b,on_3b,des,des_es,s_or_ball,tfs,tfs_zulu,x,y,sv_id,start_speed,end_speed,sz_top,sz_bot,pfx_x,pfx_z,px,pz,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,break_y,break_angle,break_length,pitch_type,type_confidence,zone,nasty,spin_dir,spin_rate,cc,mt,num,game_id,game_id_num,inning,inning_num,away_team,home_team
429783,493114,"","","","In play, out(s)","En juego, out(s)",X,34219,2013-04-04T03:42:19Z,115.88,133.84,130403_224223,90.4,83.7,3.09,1.5,-2.09,9.84,-0.513,2.971,-1.762,50.0,6.129,3.985,-132.417,-5.509,-3.729,26.565,-14.511,23.8,10.7,3.6,FF,0.911,1,48,191.92,1977.844,"","",80,2013_04_03_colmlb_milmlb_1,2013_04_03_colmlb_milmlb_1_80,"","","",""
435221,445055,"","","",Ball,Bola mala,B,14041,2013-04-04T01:40:41Z,151.07,136.43,130403_184041,89.8,83.9,3.34,1.55,-8.32,3.27,-1.536,2.929,-2.025,50.0,6.452,4.107,-131.505,-4.166,-14.781,24.225,-26.293,23.9,27.5,6.9,SI,0.901,11,41,248.303,1754.992,"","",1,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_1,"","","",""
435221,445055,"","","",Foul,Foul,S,14056,2013-04-04T01:40:56Z,129.61,160.6,130403_184056,90.4,84.3,3.47,1.5,-6.96,4.12,-0.827,1.952,-1.682,50.0,6.456,4.614,-132.297,-7.096,-12.447,25.745,-24.721,23.9,24.0,6.4,SI,0.912,13,62,239.087,1590.935,"","",1,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_1,"","","",""
435221,445055,"","","",Ball,Bola mala,B,14115,2013-04-04T01:41:15Z,44.64,139.02,130403_184114,89.1,83.4,3.34,1.55,1.87,3.96,1.592,2.755,-1.535,50.0,6.566,7.466,-130.42,-5.003,3.266,23.935,-25.194,23.9,-9.8,6.1,FC,0.908,12,20,154.926,857.244,"","",1,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_1,"","","",""
435221,445055,"","","","In play, out(s)","En juego, out(s)",X,14130,2013-04-04T01:41:30Z,83.26,144.2,130403_184129,89.8,84.2,3.38,1.5,1.96,7.32,0.488,2.601,-1.471,50.0,6.564,4.455,-131.461,-6.713,3.497,23.225,-19.069,23.9,-11.8,4.7,FC,0.91,6,35,165.061,1496.852,"","",1,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_1,"","","",""
435221,572761,"","","",Called Strike,Strike cantado,S,14203,2013-04-04T01:42:03Z,130.47,130.38,130403_184203,90.9,84.2,3.38,1.5,-8.44,3.16,-0.965,3.224,-1.821,50.0,6.476,5.145,-133.19,-3.554,-15.226,27.468,-26.404,23.8,27.7,6.9,SI,0.901,11,75,249.245,1773.598,"","",2,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_2,"","","",""
435221,572761,"","","",Foul,Foul,S,14217,2013-04-04T01:42:17Z,95.28,157.15,130403_184217,90.6,84.1,3.46,1.59,-7.88,5.23,-0.051,2.158,-1.635,50.0,6.371,6.844,-132.584,-6.721,-14.109,26.929,-22.734,23.8,28.0,6.2,SI,0.905,8,33,236.214,1857.553,"","",2,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_2,"","","",""
435221,572761,"","","",Ball,Bola mala,B,14239,2013-04-04T01:42:39Z,111.59,103.61,130403_184239,90.7,84.6,3.22,1.59,0.59,6.47,-0.44,4.189,-1.692,50.0,6.731,3.102,-132.909,-2.855,1.071,24.587,-20.355,23.9,-4.4,4.7,FC,0.911,11,29,174.824,1295.401,"","",2,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_2,"","","",""
435221,572761,"","","","In play, out(s)","En juego, out(s)",X,14256,2013-04-04T01:42:56Z,109.01,178.73,130403_184255,90.2,84.5,3.46,1.59,0.84,5.82,-0.301,1.227,-1.677,50.0,6.421,3.319,-131.97,-9.464,1.495,24.687,-21.695,23.9,-5.0,5.3,FC,0.909,13,45,171.882,1163.65,"","",2,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_2,"","","",""
435221,407812,"","","",Called Strike,Strike cantado,S,14335,2013-04-04T01:43:35Z,97.85,151.1,130403_184335,89.2,83.1,3.62,1.78,1.54,5.8,-0.014,2.471,-1.497,50.0,6.552,3.321,-130.693,-6.321,2.687,25.394,-21.977,23.9,-8.1,5.4,FC,0.908,5,37,165.239,1170.577,"","",3,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_3,"","","",""
435221,407812,"","","",Foul,Foul,S,14350,2013-04-04T01:43:50Z,129.61,137.29,130403_184350,91.8,85.7,3.6,1.5,-6.57,3.36,-0.856,2.963,-1.6,50.0,6.497,4.265,-134.468,-4.582,-12.174,25.748,-25.874,23.9,23.1,6.3,SI,0.906,11,43,242.638,1478.912,"","",3,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_3,"","","",""
435221,407812,"","","",Foul,Foul,S,14413,2013-04-04T01:44:13Z,94.42,119.16,130403_184413,91.7,85.0,3.43,1.5,-0.81,4.93,0.088,3.427,-1.505,50.0,6.708,4.514,-134.348,-4.385,-1.487,27.839,-23.05,23.8,1.4,5.3,FC,0.911,2,34,189.255,998.272,"","",3,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_3,"","","",""
435221,407812,"","","",Foul,Foul,S,14437,2013-04-04T01:44:37Z,128.76,135.56,130403_184437,89.9,84.2,3.43,1.5,0.56,4.07,-0.74,3.109,-1.592,50.0,6.589,2.04,-131.827,-4.379,0.997,23.826,-24.82,23.9,-3.0,5.8,FC,0.909,11,52,172.281,816.726,"","",3,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_3,"","","",""
435221,407812,"","","","In play, out(s)","En juego, out(s)",X,14459,2013-04-04T01:44:59Z,99.57,178.73,130403_184459,81.0,76.1,3.43,1.5,6.51,-5.23,-0.052,1.127,-1.531,50.0,6.686,1.487,-118.651,-4.609,9.313,21.879,-39.577,23.9,-13.2,11.7,CU,0.904,13,31,51.518,1454.671,"","",3,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_3,"","","",""
458681,467827,"","","",Ball,Bola mala,B,14813,2013-04-04T01:48:13Z,105.58,175.28,130403_184813,90.8,84.4,3.18,1.59,-8.88,4.92,-0.057,1.353,-2.11,50.0,5.555,8.434,-132.678,-6.625,-15.962,26.022,-23.258,23.8,30.5,6.4,FT,0.891,13,49,240.813,1999.212,"","",4,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_4,"","","",""
458681,467827,"","","",Called Strike,Strike cantado,S,14833,2013-04-04T01:48:33Z,121.03,157.15,130403_184833,92.3,85.6,3.43,1.76,-8.71,4.16,-0.559,1.893,-2.203,50.0,5.601,7.418,-135.057,-5.353,-16.175,27.801,-24.363,23.8,30.1,6.4,FT,0.855,7,60,244.223,1929.505,"","",4,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_4,"","","",""
458681,467827,"","","",Ball,Bola mala,B,14848,2013-04-04T01:48:48Z,163.95,158.88,130403_184848,91.6,85.3,3.3,1.63,-3.21,5.99,-1.923,1.988,-2.401,50.0,5.431,2.385,-134.234,-5.212,-5.919,26.108,-21.049,23.9,14.0,5.0,FF,0.858,13,30,208.014,1361.963,"","",4,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_4,"","","",""
458681,467827,"","","","In play, run(s)","En juego, carrera(s)",X,14903,2013-04-04T01:49:03Z,126.18,134.7,130403_184903,91.2,85.5,3.33,1.5,-6.94,1.67,-0.608,2.839,-2.262,50.0,5.532,6.803,-133.596,-1.706,-12.796,23.367,-29.018,23.9,21.7,6.9,FF,0.889,1,48,256.145,1431.219,"","",4,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_4,"","","",""
458681,445988,"","","",Called Strike,Strike cantado,S,14952,2013-04-04T01:49:52Z,73.82,147.65,130403_184952,90.9,84.5,3.11,1.32,-3.41,7.23,0.956,2.44,-2.125,50.0,5.612,9.295,-132.946,-4.755,-6.172,25.613,-19.012,23.8,12.6,4.6,FF,0.873,12,69,205.122,1586.388,"","",5,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_5,"","","",""
458681,445988,"","","",Ball,Bola mala,B,15006,2013-04-04T01:50:06Z,118.45,163.19,130403_185005,86.6,81.6,3.12,1.49,2.69,2.27,-0.496,1.74,-2.343,50.0,5.573,3.781,-126.908,-4.081,4.474,20.979,-28.316,23.9,-9.8,7.1,SL,0.917,7,41,130.773,675.354,"","",5,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_5,"","","",""
458681,445988,"","","",Called Strike,Strike cantado,S,15021,2013-04-04T01:50:21Z,77.25,166.65,130403_185021,87.1,81.8,3.11,1.45,0.96,2.09,0.777,1.621,-2.247,50.0,5.563,7.344,-127.428,-4.341,1.599,22.059,-28.602,23.9,-5.3,7.1,SL,0.912,14,52,155.886,445.564,"","",5,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_5,"","","",""
458681,445988,"","","","In play, out(s)","En juego, out(s)",X,15038,2013-04-04T01:50:38Z,102.15,144.2,130403_185038,92.6,85.6,3.23,1.5,-5.02,8.52,-0.13,2.876,-1.964,50.0,5.768,6.671,-135.506,-4.741,-9.39,27.902,-16.165,23.8,25.2,4.1,FF,0.902,2,31,210.392,1987.07,"","",5,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_5,"","","",""
458681,431094,"","","",Called Strike,Strike cantado,S,15116,2013-04-04T01:51:16Z,78.11,151.1,130403_185115,91.7,85.0,3.32,1.49,-3.63,11.25,0.634,2.311,-1.973,50.0,5.812,8.176,-134.029,-7.14,-6.656,26.65,-11.464,23.8,21.5,3.1,FF,0.893,6,59,197.815,2354.663,"","",6,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_6,"","","",""
458681,431094,"","","",Ball,Bola mala,B,15129,2013-04-04T01:51:29Z,44.64,180.46,130403_185129,85.0,80.5,3.24,1.4,3.34,0.08,1.762,1.014,-2.111,50.0,5.519,8.509,-124.288,-4.693,5.34,19.943,-31.974,24.0,-11.2,8.4,SL,0.917,14,31,92.145,623.762,"","",6,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_6,"","","",""
458681,431094,"","","",Foul,Foul,S,15145,2013-04-04T01:51:45Z,132.19,147.65,130403_185145,90.9,84.4,3.34,1.5,-8.39,3.7,-1.027,2.268,-2.167,50.0,5.629,5.88,-133.105,-4.038,-15.16,26.667,-25.416,23.8,28.2,6.7,FF,0.546,13,49,245.973,1809.113,"","",6,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_6,"","","",""
458681,431094,"","","","In play, out(s)","En juego, out(s)",X,15218,2013-04-04T01:52:18Z,89.27,151.1,130403_185218,85.5,80.0,3.34,1.5,0.86,2.25,0.427,2.351,-2.212,50.0,5.731,6.281,-125.257,-2.671,1.38,22.489,-28.476,23.9,-4.7,7.3,SL,0.913,6,28,159.537,457.171,"","",6,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_6,"","","",""
458681,471083,"","","",Ball,Bola mala,B,15301,2013-04-04T01:53:01Z,130.47,132.97,130403_185301,92.6,86.3,3.43,1.59,-4.7,8.15,-0.884,2.962,-2.217,50.0,5.676,5.243,-135.608,-4.215,-8.897,25.361,-16.694,23.9,24.5,4.1,FF,0.895,11,73,209.886,1910.149,"","",7,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_7,"","","",""
458681,471083,"","","",Ball,Bola mala,B,15318,2013-04-04T01:53:18Z,77.25,183.05,130403_185317,85.5,79.5,3.43,1.59,1.04,2.35,0.624,0.936,-2.237,50.0,5.383,6.741,-125.084,-5.261,1.65,24.459,-28.369,23.9,-5.5,7.5,SL,0.912,14,34,156.558,481.029,"","",7,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_7,"","","",""
458681,471083,"","","",Ball,Bola mala,B,15343,2013-04-04T01:53:43Z,79.83,118.29,130403_185342,92.2,85.3,3.42,1.59,-2.21,7.31,0.587,3.551,-2.086,50.0,5.626,7.913,-135.03,-2.079,-4.109,27.84,-18.522,23.8,7.6,4.2,FF,0.875,12,56,196.749,1531.789,"","",7,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_7,"","","",""
458681,471083,"","","",Called Strike,Strike cantado,S,15402,2013-04-04T01:54:02Z,93.56,125.2,130403_185401,92.2,85.4,3.42,1.59,-3.06,8.75,0.167,3.318,-2.057,50.0,5.669,7.01,-134.947,-3.33,-5.69,26.939,-15.818,23.8,14.7,3.7,FF,0.89,2,40,199.18,1861.759,"","",7,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_7,"","","",""
458681,471083,"","","",Ball,Bola mala,B,15419,2013-04-04T01:54:19Z,121.03,113.11,130403_185418,92.4,85.6,3.42,1.5,-3.82,5.47,-0.584,3.813,-2.156,50.0,5.645,5.549,-135.334,-0.835,-7.153,27.155,-21.863,23.8,15.4,4.9,FF,0.894,11,57,214.749,1345.275,"","",7,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_7,"","","",""
458681,502671,471083,"","",Foul,Foul,S,15454,2013-04-04T01:54:54Z,133.05,132.11,130403_185454,90.0,83.4,3.5,1.5,-7.06,2.71,-1.03,3.11,-2.336,50.0,5.724,5.804,-131.912,-1.591,-12.509,26.677,-27.308,23.8,22.4,6.8,FF,0.881,11,74,248.744,1476.178,"","",8,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_8,"","","",""
458681,502671,471083,"","",Ball,Bola mala,B,15521,2013-04-04T01:55:21Z,179.4,145.06,130403_185521,90.4,84.4,3.49,1.61,-6.78,2.84,-2.313,2.628,-2.322,50.0,5.697,2.346,-132.514,-2.942,-12.216,24.817,-26.987,23.9,23.2,6.7,FF,0.865,11,20,246.993,1452.995,"","",8,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_8,"","","",""
458681,502671,471083,"","",Foul,Foul,S,15545,2013-04-04T01:55:45Z,125.32,134.7,130403_185545,90.6,84.3,3.5,1.5,-5.17,7.32,-0.691,2.987,-2.121,50.0,5.771,5.539,-132.682,-3.743,-9.329,25.183,-18.889,23.9,23.0,4.8,FF,0.891,1,51,215.076,1774.999,"","",8,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_8,"","","",""
458681,502671,471083,"","",Foul,Foul,S,15616,2013-04-04T01:56:16Z,112.45,121.75,130403_185616,91.8,85.9,3.5,1.5,-3.3,10.17,-0.382,3.449,-1.913,50.0,6.04,5.248,-134.518,-4.49,-6.154,23.881,-13.102,23.9,20.7,3.2,FF,0.877,1,48,197.882,2161.353,Lance Lynn is trying to tie up Paul Goldschmidt with fastballs inside; Goldschmidt is hitting .000 on pitches in that location compared to .071 overall.,"",8,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_8,"","","",""
458681,502671,471083,"","",Ball,Bola mala,B,15654,2013-04-04T01:56:54Z,150.21,177.87,130403_185653,90.1,84.2,3.5,1.57,-6.66,4.02,-1.66,1.074,-2.313,50.0,5.568,3.975,-131.931,-6.994,-11.873,25.108,-24.942,23.9,23.1,6.5,FF,0.864,13,24,238.653,1528.754,"","",8,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_8,"","","",""
458681,502671,471083,"","","In play, no out","En juego, no out",X,15717,2013-04-04T01:57:17Z,100.43,144.2,130403_185716,92.7,85.4,3.5,1.5,-5.98,9.99,0.077,2.597,-1.927,50.0,5.87,7.45,-135.623,-6.256,-11.146,29.242,-13.47,23.8,32.9,3.8,FF,0.902,5,23,210.79,2329.118,"","",8,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_8,"","","",""
458681,430585,502671,471083,"",Called Strike,Strike cantado,S,15802,2013-04-04T01:58:02Z,85.84,144.2,130403_185802,91.7,84.6,3.43,1.76,-5.74,8.15,0.404,2.536,-1.975,50.0,5.687,8.284,-134.118,-5.109,-10.483,28.154,-17.215,23.8,25.7,4.5,FF,0.903,6,50,215.021,1975.925,"","",9,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_9,"","","",""
458681,430585,502671,471083,"","In play, out(s)","En juego, out(s)",X,15821,2013-04-04T01:58:21Z,86.7,147.65,130403_185821,85.9,80.7,3.34,1.63,4.56,3.94,0.469,2.423,-2.101,50.0,5.623,4.945,-125.893,-2.884,7.439,21.47,-25.662,23.9,-17.4,6.8,SL,0.917,6,30,131.199,1139.325,"","",9,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_9,"","","",""
435221,501800,"","","",Called Strike,Strike cantado,S,20106,2013-04-04T02:01:06Z,78.11,148.51,130403_190106,87.5,80.3,3.33,1.5,0.62,4.41,0.714,2.461,-1.542,50.0,6.6,5.479,-128.114,-5.49,1.022,29.035,-24.854,23.8,-4.7,6.5,FC,0.897,12,57,172.054,836.968,"","",10,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_10,"","","",""
435221,501800,"","","","In play, no out","En juego, no out",X,20123,2013-04-04T02:01:23Z,119.31,147.65,130403_190122,90.6,84.7,3.1,1.4,-6.88,5.44,-0.682,2.374,-1.68,50.0,6.452,4.991,-132.674,-6.52,-12.432,24.588,-22.271,23.9,26.3,5.8,SI,0.913,4,33,231.459,1738.016,"","",10,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_10,"","","",""
435221,425877,"",501800,"",Foul,Foul,S,20225,2013-04-04T02:02:25Z,110.73,141.61,130403_190224,89.1,82.2,3.55,1.5,0.53,5.38,-0.27,2.859,-1.797,50.0,6.589,3.755,-130.519,-5.173,0.913,27.885,-22.837,23.8,-4.0,5.6,FC,0.908,4,47,174.417,1042.803,"","",11,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_11,"","","",""
435221,425877,"",501800,"",Ball,Bola mala,B,20252,2013-04-04T02:02:52Z,145.92,152.83,130403_190251,91.3,84.7,3.55,1.5,-5.96,7.2,-1.368,2.339,-1.638,50.0,6.441,2.764,-133.667,-7.266,-10.846,27.058,-18.994,23.8,26.8,5.1,SI,0.899,13,10,219.45,1852.611,"","",11,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_11,"","","",""
435221,425877,"",501800,"",Foul,Foul,S,20315,2013-04-04T02:03:15Z,119.31,133.84,130403_190315,92.0,85.1,3.55,1.5,-7.57,5.64,-0.634,2.878,-1.584,50.0,6.529,5.152,-134.694,-5.649,-13.962,28.25,-21.703,23.8,29.5,5.8,SI,0.905,1,52,233.131,1879.768,"","",11,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_11,"","","",""
435221,425877,"",501800,"",Foul,Foul,S,20351,2013-04-04T02:03:51Z,139.06,150.24,130403_190350,91.6,85.6,3.55,1.5,-6.06,3.87,-1.279,2.432,-1.739,50.0,6.471,3.327,-134.208,-6.076,-11.195,25.487,-24.951,23.9,22.1,6.2,SI,0.906,13,53,237.169,1440.2,"","",11,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_11,"","","",""
435221,425877,"",501800,"",Ball,Bola mala,B,20426,2013-04-04T02:04:26Z,72.1,169.24,130403_190426,91.5,85.5,3.55,1.5,-8.2,6.34,0.795,1.511,-1.466,50.0,6.337,8.839,-133.632,-8.956,-15.054,24.796,-20.467,23.9,31.5,5.7,SI,0.904,14,69,232.128,2070.377,"","",11,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_11,"","","",""
435221,425877,"",501800,"",Foul,Foul,S,20451,2013-04-04T02:04:51Z,94.42,153.69,130403_190450,89.8,83.7,3.55,1.5,0.93,3.36,0.171,2.204,-1.682,50.0,6.492,4.51,-131.431,-6.138,1.643,25.724,-26.177,23.9,-5.1,6.3,FC,0.908,5,25,164.68,686.364,"","",11,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_11,"","","",""
435221,425877,"",501800,"","In play, out(s)","En juego, out(s)",X,20519,2013-04-04T02:05:19Z,105.58,152.83,130403_190519,89.5,83.8,3.55,1.5,1.37,3.87,-0.189,2.238,-1.659,50.0,6.498,3.362,-131.09,-6.228,2.413,24.317,-25.269,23.9,-6.4,6.1,FC,0.907,5,27,160.739,809.498,"","",11,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_11,"","","",""
435221,571431,"",501800,"",Called Strike,Strike cantado,S,20605,2013-04-04T02:06:05Z,127.9,142.47,130403_190605,91.9,85.6,3.38,1.5,-7.31,6.32,-0.742,2.601,-1.567,50.0,6.416,4.742,-134.5,-6.364,-13.559,25.838,-20.374,23.9,30.5,5.5,SI,0.908,11,60,228.967,1938.828,"","",12,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_12,"","","",""
435221,571431,"",501800,"",Swinging Strike,Strike tirándole,S,20631,2013-04-04T02:06:31Z,98.71,123.47,130403_190631,90.0,84.0,3.38,1.5,0.09,5.94,0.036,3.514,-1.575,50.0,6.657,4.186,-131.909,-4.125,0.165,24.571,-21.49,23.9,-2.3,5.0,FC,0.911,12,34,179.117,1175.205,"","",12,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_12,"","","",""
435221,571431,"",501800,"","In play, out(s)","En juego, out(s)",X,20659,2013-04-04T02:06:59Z,72.1,147.65,130403_190658,91.2,85.9,3.46,1.55,0.77,5.94,0.697,2.557,-1.508,50.0,6.604,5.599,-133.407,-6.791,1.421,22.326,-21.136,23.9,-5.8,4.9,FC,0.911,6,40,172.666,1210.273,"","",12,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_12,"","","",""
435221,518902,"","",501800,Called Strike,Strike cantado,S,20740,2013-04-04T02:07:40Z,78.97,142.47,130403_190740,88.5,82.4,3.39,1.5,1.45,3.77,0.691,2.658,-1.602,50.0,6.527,5.398,-129.523,-4.931,2.492,24.897,-25.637,23.9,-7.4,6.3,FC,0.904,6,60,159.134,783.607,"","",13,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_13,"","","",""
435221,518902,"","",501800,"In play, out(s)","En juego, out(s)",X,20801,2013-04-04T02:08:01Z,78.97,146.79,130403_190801,89.2,83.0,3.39,1.5,2.19,4.44,0.565,2.581,-1.563,50.0,6.618,4.767,-130.581,-5.724,3.805,25.651,-24.375,23.9,-10.4,6.0,FC,0.907,6,37,153.994,964.11,"Brandon McCarthy has Cardinals batters hitting the ball into the ground so far, getting 4 of his 6 outs on grounders.","",13,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_13,"","","",""
458681,572041,"","","",Called Strike,Strike cantado,S,21034,2013-04-04T02:10:34Z,69.53,148.51,130403_191034,90.5,83.7,3.44,1.5,-3.94,10.1,0.882,2.393,-2.117,50.0,5.557,9.196,-132.369,-5.599,-7.021,26.873,-14.081,23.8,18.9,3.7,FF,0.893,14,66,201.207,2127.088,"","",14,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_14,"","","",""
458681,572041,"","","",Ball,Bola mala,B,21048,2013-04-04T02:10:48Z,172.53,146.79,130403_191048,90.5,83.9,3.44,1.5,-9.11,4.99,-2.051,2.53,-2.222,50.0,5.588,3.557,-132.592,-3.612,-16.317,26.689,-23.167,23.8,33.2,6.5,FT,0.901,11,26,241.101,2039.301,"","",14,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_14,"","","",""
543548,434778,"","","","In play, out(s)","En juego, out(s)",X,21109,2013-04-04T02:11:09Z,84.12,160.6,130403_191102,80.5,73.8,3.49,1.5,8.61,3.09,0.508,1.772,3.33,50.0,5.922,-9.114,-117.732,-3.593,11.955,24.617,-27.814,23.8,-19.7,8.9,CH,0.899,9,46,110.037,1568.099,"","",3,2013_04_03_seamlb_oakmlb_1,2013_04_03_seamlb_oakmlb_1_3,"","","",""
458681,572041,"","","",Ball,Bola mala,B,21120,2013-04-04T02:11:20Z,9.44,175.28,130403_191120,86.1,80.8,3.44,1.5,1.07,2.33,2.989,1.046,-1.747,50.0,5.59,11.458,-125.596,-5.645,1.737,22.369,-28.322,23.9,-6.8,7.4,SL,0.91,14,22,155.729,488.098,"","",14,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_14,"","","",""
458681,572041,"","","",Ball,Bola mala,B,21141,2013-04-04T02:11:41Z,41.2,161.47,130403_191141,85.5,80.2,3.44,1.5,1.84,1.92,1.956,1.829,-1.897,50.0,5.547,8.971,-124.964,-3.384,2.955,21.666,-29.022,23.9,-8.3,7.5,SL,0.913,14,23,136.849,501.598,"","",14,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_14,"","","",""
458681,572041,"","","",Foul,Foul,S,21159,2013-04-04T02:11:59Z,102.15,124.34,130403_191159,92.2,85.3,3.44,1.5,-4.87,8.48,-0.08,3.48,-1.995,50.0,5.724,6.813,-135.036,-2.946,-9.06,27.516,-16.331,23.8,24.5,4.1,FF,0.903,11,37,209.762,1960.784,"","",14,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_14,"","","",""
458681,572041,"","","",Swinging Strike,Strike tirándole,S,21246,2013-04-04T02:12:46Z,63.52,157.15,130403_191246,85.6,80.1,3.44,1.5,6.26,0.69,1.066,2.168,-2.26,50.0,5.549,6.242,-125.422,-2.171,10.068,23.155,-30.987,23.9,-19.4,8.4,SL,0.917,14,47,96.724,1172.652,"","",14,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_14,"","","",""
458681,435221,"","","",Ball,Bola mala,B,21413,2013-04-04T02:14:13Z,103.86,115.7,130403_191413,90.6,83.9,3.73,1.77,0.02,6.54,0.051,3.866,-2.088,50.0,5.691,5.615,-132.806,-0.929,0.038,26.694,-20.342,23.8,-3.2,4.6,SL,0.834,12,34,179.818,1292.543,"","",16,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_16,"","","",""
458681,435221,"","","",Called Strike,Strike cantado,S,21430,2013-04-04T02:14:30Z,109.01,146.79,130403_191430,89.4,83.2,3.73,1.77,-0.97,10.71,-0.193,2.527,-2.094,50.0,5.724,5.27,-130.933,-5.75,-1.711,24.459,-13.274,23.9,3.0,3.3,SL,0.468,5,24,185.171,2102.748,"","",16,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_16,"","","",""
458681,435221,"","","",Ball,Bola mala,B,21442,2013-04-04T02:14:42Z,158.8,135.56,130403_191442,91.2,84.1,3.73,1.77,-3.08,7.59,-1.905,2.932,-2.357,50.0,5.617,2.249,-133.66,-3.617,-5.585,28.416,-18.346,23.8,15.0,4.4,FF,0.871,11,20,201.992,1618.728,"","",16,2013_04_03_slnmlb_arimlb_1,2013_04_03_slnmlb_arimlb_1_16,"","","",""
